Data,Operation,Resource_0,Resource_1,Resource_2,Resource_3,Resource_4,Resource_5,Chosen_Resource,Adress
45082108,2,58,18,14,48,67,11,5,10.0.0.8
59524210,1,41,9,58,18,55,87,0,10.0.0.3
93403588,1,18,7,42,81,72,46,0,10.0.0.3
40139544,1,84,90,37,77,60,99,2,10.0.0.5
26472615,2,86,38,83,33,31,14,5,10.0.0.8
87475465,2,32,96,23,58,18,32,5,10.0.0.8
7095819,1,41,72,92,63,45,12,0,10.0.0.3
90989913,1,35,46,83,25,62,66,0,10.0.0.3
45156925,1,60,73,46,84,67,21,2,10.0.0.5
61032997,1,79,12,8,32,94,71,2,10.0.0.5
51425053,1,28,78,50,4,29,78,0,10.0.0.3
6028635,1,59,90,25,52,11,77,4,10.0.0.7
46518171,2,35,45,30,53,54,59,1,10.0.0.4
32990825,2,39,4,93,24,8,69,1,10.0.0.4
14719168,1,18,12,85,81,2,87,4,10.0.0.7
58572716,2,87,3,47,91,51,79,1,10.0.0.4
95417172,1,64,23,22,22,15,11,4,10.0.0.7
89015926,2,80,3,18,15,38,93,1,10.0.0.4
8542121,2,40,17,14,62,58,50,1,10.0.0.4
58341905,2,94,70,95,12,7,68,3,10.0.0.6
98981315,1,54,68,89,29,2,1,4,10.0.0.7
53506640,2,62,3,31,31,79,18,1,10.0.0.4
41734329,2,0,58,93,90,4,99,1,10.0.0.4
74066760,1,13,20,33,23,56,73,0,10.0.0.3
94057017,1,83,36,39,0,22,22,4,10.0.0.7
67311303,1,17,27,99,36,65,93,0,10.0.0.3
29448826,2,83,32,96,13,38,35,3,10.0.0.6
36204290,1,54,3,29,55,63,53,2,10.0.0.5
37308937,1,10,80,32,65,98,96,0,10.0.0.3
65941435,2,39,38,3,35,80,38,3,10.0.0.6
30664278,1,0,10,55,64,63,36,0,10.0.0.3
83178202,1,87,40,49,1,33,62,4,10.0.0.7
15916693,2,89,41,83,10,44,64,3,10.0.0.6
98823954,1,36,53,6,1,60,10,2,10.0.0.5
93177342,1,86,42,22,89,45,30,2,10.0.0.5
12776022,2,48,42,4,28,96,95,3,10.0.0.6
11422023,1,24,58,21,4,44,63,2,10.0.0.5
34529027,1,0,11,13,31,32,56,0,10.0.0.3
29233323,1,85,3,53,38,69,61,2,10.0.0.5
10422409,1,13,50,26,18,22,84,0,10.0.0.3
88351582,2,36,51,58,77,78,34,5,10.0.0.8
20589236,2,66,93,21,16,81,9,5,10.0.0.8
96728292,2,3,8,91,39,92,0,5,10.0.0.8
10027851,2,94,79,8,8,7,82,3,10.0.0.6
47154779,1,23,92,25,47,12,27,4,10.0.0.7
46343057,1,80,14,60,88,3,90,4,10.0.0.7
39685196,2,96,67,73,65,55,15,5,10.0.0.8
29009547,2,37,11,36,51,47,65,1,10.0.0.4
36387987,2,99,66,75,79,78,63,5,10.0.0.8
31135439,2,56,93,37,51,75,91,3,10.0.0.6
58043203,1,74,68,34,69,29,41,4,10.0.0.7
47033771,2,30,48,32,33,51,3,5,10.0.0.8
30998328,1,53,68,3,79,56,43,2,10.0.0.5
95798999,1,58,83,83,49,93,3,0,10.0.0.3
9068904,2,76,32,25,95,68,69,1,10.0.0.4
89275036,1,11,20,24,75,7,43,4,10.0.0.7
62278038,2,56,8,78,35,25,36,1,10.0.0.4
43842624,1,96,66,54,19,65,57,2,10.0.0.5
52111974,1,54,79,79,45,87,82,0,10.0.0.3
69169558,1,78,68,98,64,11,9,4,10.0.0.7
44383956,1,64,88,78,85,42,77,4,10.0.0.7
86560590,2,84,58,61,55,74,84,3,10.0.0.6
13032465,1,64,61,81,24,26,71,4,10.0.0.7
4692620,1,90,87,7,71,4,49,4,10.0.0.7
72835572,1,26,50,78,77,50,37,0,10.0.0.3
87488984,2,59,68,29,0,4,53,3,10.0.0.6
77456238,1,33,81,26,73,94,41,2,10.0.0.5
36886479,1,37,19,31,100,39,67,2,10.0.0.5
5822950,1,90,4,70,72,53,11,4,10.0.0.7
77831428,2,10,73,42,77,19,90,1,10.0.0.4
91725630,2,63,93,62,11,60,2,5,10.0.0.8
24154368,1,22,63,8,37,45,15,2,10.0.0.5
99563164,2,88,100,30,26,99,6,5,10.0.0.8
62192703,2,54,85,78,75,11,69,5,10.0.0.8
61847040,1,80,4,56,65,7,6,4,10.0.0.7
76631119,2,74,55,22,96,62,89,1,10.0.0.4
19254655,2,71,67,100,84,35,31,5,10.0.0.8
34852194,1,40,35,47,62,63,31,0,10.0.0.3
27728940,1,24,24,19,92,68,29,2,10.0.0.5
81351919,2,5,56,91,53,89,88,3,10.0.0.6
49078587,1,67,30,5,37,27,12,2,10.0.0.5
26625537,1,46,1,95,81,24,19,4,10.0.0.7
57009929,2,79,34,91,65,72,52,1,10.0.0.4
4397634,2,56,71,9,19,72,18,5,10.0.0.8
10103504,2,43,88,21,37,23,30,5,10.0.0.8
67648623,1,34,82,6,31,49,91,2,10.0.0.5
18431305,1,41,76,42,72,2,90,4,10.0.0.7
11818984,2,61,26,27,14,38,56,3,10.0.0.6
18914248,1,77,97,86,16,66,90,4,10.0.0.7
21062464,1,7,30,57,44,11,30,0,10.0.0.3
82019498,1,39,64,4,39,18,97,2,10.0.0.5
61122226,2,66,21,24,71,33,46,1,10.0.0.4
30717283,1,88,46,20,28,71,23,2,10.0.0.5
19989793,2,94,15,34,77,49,31,1,10.0.0.4
11128809,2,82,89,86,78,98,18,5,10.0.0.8
39561765,2,16,77,52,33,86,68,3,10.0.0.6
36482368,1,95,9,78,88,100,69,2,10.0.0.5
76960848,1,64,8,92,13,10,60,4,10.0.0.7
95030534,1,50,67,58,5,11,58,4,10.0.0.7
68226828,1,96,64,23,75,83,7,2,10.0.0.5
62945825,2,64,5,66,12,45,55,1,10.0.0.4
10969680,1,4,65,86,23,57,91,0,10.0.0.3
35980419,2,35,25,75,6,78,81,3,10.0.0.6
7418222,2,48,21,14,42,32,80,1,10.0.0.4
73144321,1,25,91,72,91,0,85,4,10.0.0.7
58677225,2,7,0,34,59,6,79,1,10.0.0.4
59764001,1,7,4,58,73,55,34,0,10.0.0.3
1266203,2,4,78,0,37,42,73,3,10.0.0.6
10322292,2,17,33,68,97,75,8,5,10.0.0.8
53660863,2,9,19,53,97,53,2,5,10.0.0.8
36948140,2,44,25,20,5,97,52,3,10.0.0.6
24340598,1,92,13,33,1,30,20,4,10.0.0.7
19024533,2,15,40,84,17,47,47,3,10.0.0.6
71394716,1,48,73,97,63,65,58,0,10.0.0.3
78481752,2,44,78,76,43,23,16,5,10.0.0.8
28615371,2,39,68,31,43,36,95,3,10.0.0.6
37942462,2,76,56,2,87,19,75,1,10.0.0.4
68132362,1,61,43,27,27,59,84,2,10.0.0.5
75987713,1,84,30,98,11,63,35,4,10.0.0.7
48891225,1,57,59,41,78,41,18,2,10.0.0.5
46278413,2,87,30,99,54,24,70,1,10.0.0.4
72027704,1,29,0,94,6,37,49,0,10.0.0.3
37974661,2,25,85,67,70,78,64,5,10.0.0.8
92746094,1,72,44,13,20,59,20,2,10.0.0.5
96515628,1,52,69,96,23,71,47,0,10.0.0.3
29256900,2,71,93,37,5,19,30,3,10.0.0.6
22653294,1,74,25,23,85,0,92,4,10.0.0.7
36668423,1,51,84,97,55,79,96,0,10.0.0.3
74451023,2,11,22,46,19,73,73,3,10.0.0.6
60933621,1,26,92,47,72,16,25,4,10.0.0.7
37329808,2,35,46,100,12,44,24,3,10.0.0.6
46988085,2,69,95,84,87,86,5,5,10.0.0.8
23794151,2,50,86,4,46,37,83,3,10.0.0.6
6010196,2,64,56,83,29,46,20,5,10.0.0.8
72013877,1,2,28,44,27,49,36,0,10.0.0.3
3491499,2,25,99,95,41,22,76,3,10.0.0.6
55440861,1,97,22,33,15,6,58,4,10.0.0.7
76276062,1,46,26,83,99,29,84,4,10.0.0.7
16917613,2,68,15,74,60,21,77,1,10.0.0.4
97781286,2,33,2,41,26,35,53,1,10.0.0.4
9022897,2,72,59,84,7,82,93,3,10.0.0.6
83228314,2,86,23,25,93,60,95,1,10.0.0.4
24135942,1,21,41,96,39,75,16,0,10.0.0.3
95378701,1,31,81,57,64,2,48,4,10.0.0.7
43602197,2,14,44,43,56,20,60,1,10.0.0.4
76192545,2,18,43,61,85,25,0,5,10.0.0.8
8965070,2,20,55,20,26,4,96,3,10.0.0.6
15960125,1,32,66,90,32,10,41,4,10.0.0.7
7287933,1,75,95,53,63,6,45,4,10.0.0.7
45128416,2,78,11,44,8,76,30,3,10.0.0.6
81860433,2,36,80,26,90,55,82,1,10.0.0.4
22569317,2,21,97,28,90,94,65,5,10.0.0.8
14328752,2,33,54,93,47,80,55,3,10.0.0.6
15898475,1,91,13,45,64,93,66,2,10.0.0.5
53213129,2,35,12,10,75,80,17,1,10.0.0.4
15362958,2,27,45,20,3,30,37,3,10.0.0.6
45034618,1,34,59,63,44,64,62,0,10.0.0.3
34714555,2,89,80,90,63,56,51,5,10.0.0.8
71870171,1,25,69,0,32,71,62,2,10.0.0.5
55900778,1,6,52,29,88,78,73,0,10.0.0.3
76496352,2,44,75,57,82,2,81,1,10.0.0.4
60823314,1,78,12,30,44,87,22,2,10.0.0.5
64844844,1,1,60,27,51,18,3,0,10.0.0.3
27336364,1,0,47,21,22,73,93,0,10.0.0.3
42144479,2,34,100,3,67,75,16,5,10.0.0.8
37745121,1,77,76,78,90,1,83,4,10.0.0.7
55370277,1,89,24,72,84,20,66,4,10.0.0.7
7736846,1,50,27,25,18,91,60,2,10.0.0.5
30265677,1,72,64,84,58,26,87,4,10.0.0.7
86227699,1,15,32,18,46,57,93,0,10.0.0.3
39374692,2,64,56,86,24,75,4,5,10.0.0.8
15642687,2,52,65,72,17,51,14,5,10.0.0.8
6631204,2,38,44,46,40,36,98,3,10.0.0.6
12115165,1,32,1,37,25,83,73,0,10.0.0.3
91815659,2,52,65,55,16,21,22,3,10.0.0.6
99253245,1,33,27,53,50,66,54,0,10.0.0.3
26671397,1,53,55,31,18,52,88,2,10.0.0.5
27703798,1,23,45,63,7,96,87,0,10.0.0.3
82415926,2,76,65,47,32,4,40,3,10.0.0.6
44951764,1,95,95,57,12,65,17,2,10.0.0.5
15075167,1,44,67,76,32,88,2,0,10.0.0.3
83934371,2,68,11,82,77,45,21,1,10.0.0.4
73726159,1,14,74,29,43,5,60,4,10.0.0.7
47060676,1,99,64,76,6,99,4,2,10.0.0.5
57305661,2,56,65,91,13,16,16,3,10.0.0.6
37854101,1,38,47,75,64,37,98,4,10.0.0.7
44407047,1,47,99,31,14,0,89,4,10.0.0.7
79197542,1,76,58,63,18,64,23,2,10.0.0.5
43205003,2,93,14,54,36,7,67,1,10.0.0.4
76887661,2,27,41,8,79,100,42,1,10.0.0.4
85798370,2,24,53,66,58,17,57,1,10.0.0.4
83138177,1,47,56,19,19,46,35,2,10.0.0.5
94180893,2,40,32,97,85,62,99,1,10.0.0.4
15788057,1,36,5,35,63,16,52,4,10.0.0.7
59011502,2,92,25,81,37,13,60,1,10.0.0.4
8209774,2,26,88,69,2,5,78,3,10.0.0.6
6394748,2,57,28,72,59,53,65,1,10.0.0.4
14141740,2,34,16,5,77,79,100,1,10.0.0.4
6211062,1,83,62,47,18,71,47,2,10.0.0.5
38396500,1,32,21,70,81,13,72,4,10.0.0.7
55832364,1,89,54,29,40,19,56,4,10.0.0.7
65341649,2,93,83,80,44,93,4,5,10.0.0.8
40958690,1,83,59,92,42,23,44,4,10.0.0.7
16639672,2,44,17,30,60,60,88,1,10.0.0.4
75624273,2,20,30,41,50,25,6,5,10.0.0.8
63320874,1,20,38,56,91,5,60,4,10.0.0.7
36380624,2,89,56,90,69,20,86,1,10.0.0.4
94941876,2,87,56,75,94,48,77,1,10.0.0.4
97074433,2,58,21,38,84,83,81,1,10.0.0.4
64962900,2,35,99,59,65,7,91,3,10.0.0.6
86838522,1,14,52,24,42,92,100,0,10.0.0.3
13074883,1,15,33,31,10,64,15,0,10.0.0.3
81439278,1,4,86,58,94,24,34,0,10.0.0.3
89432476,1,63,36,3,35,31,37,2,10.0.0.5
87937056,2,69,88,28,86,11,27,5,10.0.0.8
76364514,2,48,8,7,24,84,97,1,10.0.0.4
25731346,2,45,33,54,51,68,25,5,10.0.0.8
7496572,2,25,94,51,86,51,26,5,10.0.0.8
27252985,2,97,23,64,26,32,98,1,10.0.0.4
31337248,1,52,20,10,35,47,17,2,10.0.0.5
88958320,2,39,46,96,26,28,19,5,10.0.0.8
76910781,1,56,78,15,19,81,5,2,10.0.0.5
4804931,2,26,11,24,78,21,7,5,10.0.0.8
28771567,2,33,87,65,96,22,90,1,10.0.0.4
53997328,2,67,34,98,62,1,4,5,10.0.0.8
18115277,1,39,56,1,79,7,47,2,10.0.0.5
26155513,1,11,84,71,49,8,70,4,10.0.0.7
76777725,2,99,87,66,14,94,5,5,10.0.0.8
23380345,2,17,4,51,57,65,62,1,10.0.0.4
25540283,2,56,90,2,62,6,42,5,10.0.0.8
49303890,1,1,30,51,32,55,0,0,10.0.0.3
67827653,1,84,38,6,98,31,16,2,10.0.0.5
86971366,1,75,71,27,25,87,46,2,10.0.0.5
64013299,2,3,42,27,94,67,42,1,10.0.0.4
41099842,1,55,3,39,12,59,58,2,10.0.0.5
34278079,2,51,46,22,10,89,32,3,10.0.0.6
67960366,1,78,43,90,35,57,38,4,10.0.0.7
79503481,1,96,24,42,35,47,84,2,10.0.0.5
26912345,1,3,68,98,17,52,90,0,10.0.0.3
27000751,2,79,51,99,83,25,89,1,10.0.0.4
83292192,1,77,89,22,8,15,93,4,10.0.0.7
64793845,1,7,94,29,56,45,91,0,10.0.0.3
76830052,2,73,53,83,43,68,79,3,10.0.0.6
4827093,2,42,87,78,60,22,67,3,10.0.0.6
36237988,1,69,0,31,31,90,90,2,10.0.0.5
52053356,2,0,39,6,49,94,40,1,10.0.0.4
26207838,2,82,56,58,74,55,42,5,10.0.0.8
1069266,2,29,12,93,22,39,34,1,10.0.0.4
28635613,2,22,63,45,61,53,65,3,10.0.0.6
64264731,1,53,67,26,47,59,57,2,10.0.0.5
86323716,1,71,96,43,42,95,42,2,10.0.0.5
66543381,1,9,10,71,60,95,81,0,10.0.0.3
38152938,2,98,32,92,50,43,73,1,10.0.0.4
51772796,1,91,85,21,8,97,68,2,10.0.0.5
2084435,1,65,25,66,96,62,22,4,10.0.0.7
37452450,1,62,84,35,51,27,65,4,10.0.0.7
31692327,1,35,59,4,20,67,46,2,10.0.0.5
85329142,1,93,73,41,74,82,66,2,10.0.0.5
17768466,2,3,48,31,76,83,73,1,10.0.0.4
78093358,1,9,42,45,42,94,100,0,10.0.0.3
87810815,1,35,59,61,35,58,37,0,10.0.0.3
49512798,2,19,61,43,49,44,67,3,10.0.0.6
21953605,2,1,35,58,2,49,72,3,10.0.0.6
65013613,1,13,21,78,8,59,94,0,10.0.0.3
83239363,2,10,28,63,15,100,66,3,10.0.0.6
72102618,2,75,50,51,23,5,32,3,10.0.0.6
78906552,1,82,75,33,12,25,25,4,10.0.0.7
18789467,2,34,24,84,28,73,17,5,10.0.0.8
88405638,2,68,89,65,55,83,78,3,10.0.0.6
16862694,2,82,73,47,84,21,79,1,10.0.0.4
52957131,1,3,2,36,46,5,20,0,10.0.0.3
58463071,1,33,80,45,26,80,57,0,10.0.0.3
54281684,1,53,8,86,10,99,6,0,10.0.0.3
95684493,1,68,100,28,49,33,65,2,10.0.0.5
11126990,1,7,84,40,87,94,85,0,10.0.0.3
22262367,2,61,48,18,76,56,14,5,10.0.0.8
21680369,2,34,87,45,55,13,71,3,10.0.0.6
47655981,2,56,38,55,72,98,88,1,10.0.0.4
54429258,1,61,93,70,10,58,90,4,10.0.0.7
76068226,1,86,46,47,32,43,19,4,10.0.0.7
17077634,2,83,89,25,10,82,42,3,10.0.0.6
98958685,1,32,73,9,8,10,86,2,10.0.0.5
36412902,1,51,73,57,24,53,25,0,10.0.0.3
20705784,1,75,79,37,68,28,23,4,10.0.0.7
36902179,1,1,3,74,14,71,99,0,10.0.0.3
52645362,2,64,58,35,33,60,14,5,10.0.0.8
64056398,2,50,20,63,51,8,17,5,10.0.0.8
77450031,2,98,50,68,20,41,23,3,10.0.0.6
29168453,2,85,4,53,10,76,21,1,10.0.0.4
85870292,2,0,89,68,97,42,51,5,10.0.0.8
1866301,1,95,88,11,76,83,13,2,10.0.0.5
94397629,2,53,64,7,71,48,94,1,10.0.0.4
36621633,1,64,22,42,65,55,17,2,10.0.0.5
72894433,1,82,42,70,65,63,93,4,10.0.0.7
53614255,2,26,22,75,65,52,25,1,10.0.0.4
42466797,1,56,84,83,37,37,80,4,10.0.0.7
77239686,1,6,96,23,86,3,75,4,10.0.0.7
84607657,2,0,90,47,9,56,17,3,10.0.0.6
63686327,1,48,53,77,98,27,31,4,10.0.0.7
33577880,2,72,69,17,82,46,48,5,10.0.0.8
68316721,1,80,16,50,11,71,65,2,10.0.0.5
93458945,2,71,13,86,23,82,32,1,10.0.0.4
853140,2,21,34,81,72,66,69,1,10.0.0.4
31241317,1,41,93,9,97,86,58,2,10.0.0.5
77864399,2,27,55,83,97,63,35,5,10.0.0.8
54187268,1,57,68,54,15,72,2,2,10.0.0.5
76288687,1,8,82,85,40,59,71,0,10.0.0.3
5497171,2,13,45,57,53,100,72,1,10.0.0.4
70155283,2,96,45,86,0,45,23,3,10.0.0.6
83191130,2,90,66,71,64,74,16,5,10.0.0.8
98145765,1,81,52,49,40,93,14,2,10.0.0.5
79696041,2,100,50,21,19,41,12,5,10.0.0.8
80646319,1,96,43,35,7,25,98,4,10.0.0.7
73956429,1,26,37,100,91,28,91,0,10.0.0.3
31765014,1,68,39,36,72,95,31,2,10.0.0.5
2125925,1,14,1,70,15,47,18,0,10.0.0.3
40561345,2,58,81,22,77,100,5,5,10.0.0.8
9886835,1,27,29,93,63,10,80,4,10.0.0.7
83763382,2,87,88,76,48,72,57,3,10.0.0.6
94461728,2,87,91,100,76,49,59,5,10.0.0.8
21882233,1,73,32,79,45,70,5,4,10.0.0.7
51315322,1,33,7,97,86,37,67,0,10.0.0.3
31900213,1,61,73,39,79,64,13,2,10.0.0.5
29951124,2,76,12,68,94,61,74,1,10.0.0.4
85732315,1,32,16,74,59,35,40,0,10.0.0.3
77371332,1,5,6,2,44,2,65,2,10.0.0.5
77993755,1,61,5,18,92,97,23,2,10.0.0.5
69055801,2,93,14,7,43,95,41,1,10.0.0.4
69791840,2,48,75,32,93,18,86,1,10.0.0.4
84059365,1,9,85,67,4,87,9,0,10.0.0.3
10707470,2,90,99,97,82,84,32,5,10.0.0.8
8727212,2,52,25,91,94,90,77,1,10.0.0.4
2876471,2,83,42,43,58,45,54,1,10.0.0.4
22200548,2,50,78,71,61,81,2,5,10.0.0.8
47453797,2,62,17,66,55,88,76,1,10.0.0.4
68143883,1,81,10,80,49,90,30,2,10.0.0.5
83283475,1,86,53,22,48,12,11,4,10.0.0.7
57506359,1,96,8,64,62,30,45,4,10.0.0.7
4572221,2,24,12,4,24,36,15,1,10.0.0.4
64337971,1,22,40,44,78,52,0,0,10.0.0.3
46676224,2,14,39,26,62,19,80,1,10.0.0.4
70778334,1,41,26,71,21,46,17,0,10.0.0.3
9843460,1,73,48,79,67,77,88,0,10.0.0.3
25262222,2,5,28,45,12,5,50,3,10.0.0.6
70914099,1,83,39,75,28,18,1,4,10.0.0.7
90686914,2,39,96,26,89,87,48,5,10.0.0.8
19461582,1,6,93,13,57,72,91,0,10.0.0.3
50919157,1,76,100,82,45,54,10,4,10.0.0.7
74718756,1,67,23,18,71,86,1,2,10.0.0.5
95855500,2,70,72,95,21,79,3,5,10.0.0.8
22056819,2,32,45,56,0,58,43,3,10.0.0.6
17669619,1,5,14,71,48,22,14,0,10.0.0.3
48984953,2,14,66,98,20,25,39,3,10.0.0.6
59322311,2,24,25,83,57,0,34,1,10.0.0.4
22664292,1,22,41,67,38,70,0,0,10.0.0.3
17799042,1,38,54,68,88,34,9,4,10.0.0.7
26044711,2,83,13,71,73,0,47,1,10.0.0.4
350278,1,28,85,66,18,93,17,0,10.0.0.3
52496978,2,95,14,0,93,51,70,1,10.0.0.4
73725074,2,46,41,22,35,29,96,3,10.0.0.6
82150833,1,26,13,86,52,16,77,4,10.0.0.7
8956133,1,5,26,3,67,93,14,2,10.0.0.5
17723577,1,7,33,33,94,23,77,0,10.0.0.3
46091693,2,94,24,17,47,84,32,1,10.0.0.4
82747173,1,82,22,31,80,10,11,4,10.0.0.7
35008926,2,25,69,6,45,28,17,5,10.0.0.8
6588601,1,58,35,42,90,38,19,4,10.0.0.7
88224641,1,94,32,88,69,60,9,4,10.0.0.7
59417688,2,4,31,14,97,87,86,1,10.0.0.4
72391858,2,0,99,12,20,88,7,5,10.0.0.8
60906566,2,83,82,12,14,28,13,5,10.0.0.8
5895189,1,42,83,37,81,97,47,2,10.0.0.5
65805596,1,61,20,82,70,27,13,4,10.0.0.7
3800543,1,20,96,3,95,84,79,2,10.0.0.5
50877161,2,62,32,55,11,31,80,3,10.0.0.6
54512371,1,93,37,16,82,95,85,2,10.0.0.5
65935372,2,54,65,93,55,100,47,5,10.0.0.8
6448399,2,10,39,51,12,59,60,3,10.0.0.6
24058459,2,81,70,20,14,86,43,3,10.0.0.6
46607718,2,91,76,43,85,91,9,5,10.0.0.8
67903938,1,85,83,70,48,94,40,2,10.0.0.5
67673283,1,70,36,8,29,96,73,2,10.0.0.5
98019558,1,88,100,8,51,96,66,2,10.0.0.5
31423605,2,95,94,77,75,90,4,5,10.0.0.8
14385563,1,0,56,76,100,42,8,0,10.0.0.3
99577238,1,60,30,1,11,36,72,2,10.0.0.5
15601749,1,50,82,63,12,74,50,0,10.0.0.3
16305925,1,97,34,22,96,41,54,2,10.0.0.5
11735744,1,71,50,66,8,87,96,2,10.0.0.5
79395268,1,52,74,30,20,60,98,2,10.0.0.5
54433522,1,37,77,93,24,88,40,0,10.0.0.3
78574405,1,97,82,25,62,48,98,2,10.0.0.5
74218181,1,61,47,20,89,55,78,2,10.0.0.5
27962581,2,84,95,84,79,77,99,3,10.0.0.6
63814500,2,28,12,0,58,13,25,1,10.0.0.4
40807221,1,100,5,76,1,35,7,4,10.0.0.7
5535855,2,77,97,100,23,67,31,3,10.0.0.6
47155235,2,51,18,69,87,89,93,1,10.0.0.4
65095599,1,90,36,67,56,63,33,4,10.0.0.7
55040752,1,54,18,65,96,73,44,0,10.0.0.3
30069265,1,91,35,14,62,76,53,2,10.0.0.5
75074317,1,92,77,15,65,39,32,2,10.0.0.5
54377490,1,50,80,33,82,71,3,2,10.0.0.5
37976156,2,35,30,92,99,7,32,1,10.0.0.4
41294272,2,85,33,75,34,20,23,5,10.0.0.8
59945201,2,78,21,71,32,66,92,1,10.0.0.4
87785576,1,78,16,38,78,25,60,4,10.0.0.7
5887746,2,67,8,86,64,70,45,1,10.0.0.4
64296411,2,55,68,3,38,84,31,5,10.0.0.8
90247629,1,50,78,62,94,13,18,4,10.0.0.7
10731672,2,65,84,3,7,60,71,3,10.0.0.6
907199,1,15,70,63,87,96,35,0,10.0.0.3
36118824,2,63,30,69,67,56,7,5,10.0.0.8
41689898,1,69,6,0,43,70,0,2,10.0.0.5
59847760,1,42,10,8,42,84,37,2,10.0.0.5
23419686,2,88,81,79,26,78,15,5,10.0.0.8
6196258,1,16,58,49,78,74,40,0,10.0.0.3
73266296,1,36,74,24,43,51,27,2,10.0.0.5
39201057,1,3,79,100,22,29,24,0,10.0.0.3
37526812,1,99,59,12,70,45,41,2,10.0.0.5
80353414,2,70,38,87,11,94,60,3,10.0.0.6
42652880,1,56,12,46,29,73,97,2,10.0.0.5
87026268,1,87,44,30,51,77,42,2,10.0.0.5
78249009,1,0,9,74,73,86,16,0,10.0.0.3
43342454,1,98,94,19,29,4,14,4,10.0.0.7
76892540,1,5,0,36,74,53,24,0,10.0.0.3
6264835,1,49,91,90,6,100,13,0,10.0.0.3
47282391,2,73,3,93,22,59,58,1,10.0.0.4
91362415,1,75,13,75,49,3,15,4,10.0.0.7
64616823,1,47,79,53,99,54,59,0,10.0.0.3
83620688,2,62,44,46,42,65,25,5,10.0.0.8
14785137,2,19,86,67,18,53,71,3,10.0.0.6
3728599,2,3,98,36,94,65,88,5,10.0.0.8
16737378,1,15,4,44,77,66,33,0,10.0.0.3
69794213,1,78,60,43,89,19,80,4,10.0.0.7
87504644,1,88,22,95,94,89,57,0,10.0.0.3
57636970,2,26,93,14,73,19,71,5,10.0.0.8
72915619,1,82,79,75,3,83,28,2,10.0.0.5
89100062,1,81,10,64,67,51,6,4,10.0.0.7
27470050,1,64,85,20,8,1,15,4,10.0.0.7
27873457,2,40,84,73,22,56,23,3,10.0.0.6
41207289,1,96,45,12,31,28,84,2,10.0.0.5
1142832,2,14,71,81,97,59,43,5,10.0.0.8
88612166,1,7,75,74,15,44,45,0,10.0.0.3
9372101,1,91,54,33,74,66,92,2,10.0.0.5
36508126,1,72,89,50,51,97,16,2,10.0.0.5
58709906,1,57,94,91,8,51,60,4,10.0.0.7
96297109,2,80,76,88,88,25,53,5,10.0.0.8
64448676,1,40,15,77,39,13,44,4,10.0.0.7
79900805,1,60,41,57,62,41,44,4,10.0.0.7
25067526,2,32,16,38,26,34,50,1,10.0.0.4
89213582,2,57,41,64,22,11,74,3,10.0.0.6
12507196,2,77,40,58,35,66,79,3,10.0.0.6
8120300,2,47,37,72,56,40,46,1,10.0.0.4
37594165,1,98,84,70,32,75,18,2,10.0.0.5
41698736,2,3,11,83,67,1,51,1,10.0.0.4
64890043,2,59,87,58,61,17,2,5,10.0.0.8
96567872,2,43,7,85,9,89,26,1,10.0.0.4
935085,1,61,38,22,41,42,90,2,10.0.0.5
1100624,2,3,86,29,60,55,87,3,10.0.0.6
82205457,2,85,78,59,55,74,76,3,10.0.0.6
84475197,2,44,43,32,10,48,90,3,10.0.0.6
21019881,1,88,33,0,18,5,72,2,10.0.0.5
54584004,1,55,11,9,24,48,15,2,10.0.0.5
68963994,2,16,94,65,69,54,83,3,10.0.0.6
66036814,2,9,3,92,86,49,17,1,10.0.0.4
33929947,1,91,10,47,24,79,80,2,10.0.0.5
95188041,2,84,2,32,83,71,56,1,10.0.0.4
77635549,2,4,6,90,3,70,79,3,10.0.0.6
50612926,1,39,73,80,85,89,10,0,10.0.0.3
69625897,1,61,82,35,92,93,50,2,10.0.0.5
11630472,1,45,23,36,94,0,29,4,10.0.0.7
19772515,2,35,9,82,9,6,61,1,10.0.0.4
1383403,2,98,60,60,55,53,6,5,10.0.0.8
62836295,2,0,71,25,29,47,55,3,10.0.0.6
92334824,1,72,68,10,93,2,64,4,10.0.0.7
83507888,1,76,69,60,62,32,60,4,10.0.0.7
92807862,2,50,29,95,22,50,57,3,10.0.0.6
58712241,1,23,50,33,33,5,14,4,10.0.0.7
59585126,1,3,6,21,23,78,19,0,10.0.0.3
11296306,2,55,23,53,33,43,71,1,10.0.0.4
48555004,1,56,3,45,82,61,91,2,10.0.0.5
11524854,2,25,12,63,73,90,91,1,10.0.0.4
80251997,1,16,54,97,70,11,17,4,10.0.0.7
16555657,2,5,73,1,74,23,61,5,10.0.0.8
55896267,2,18,84,15,38,6,1,5,10.0.0.8
78291585,2,24,40,30,62,91,8,5,10.0.0.8
9495994,2,55,94,58,34,100,1,5,10.0.0.8
3661880,2,40,86,79,62,16,12,5,10.0.0.8
65747929,1,93,46,17,41,17,50,2,10.0.0.5
80468936,2,99,17,69,75,77,7,5,10.0.0.8
82365791,2,16,20,99,99,83,93,1,10.0.0.4
30122349,2,67,61,76,18,98,19,3,10.0.0.6
54256933,1,8,20,69,45,33,55,0,10.0.0.3
95037576,2,38,90,93,24,34,61,3,10.0.0.6
88969886,1,21,11,21,36,38,65,0,10.0.0.3
48984240,1,7,73,6,54,2,26,4,10.0.0.7
68734143,1,17,60,25,83,55,7,0,10.0.0.3
